ProviderKey,PurchasePriceExclVat_CHF,SuggestedRetailPriceInclVat_CHF,VatRatePercentage
WEL_8027679075674,43.50,,8.1
WEL_0841333134419,184.00,,8.1
WEL_0841333135003,47.50,,8.1
WEL_0841333134976,93.00,,8.1
WEL_0841333134969,85.50,,8.1
WEL_0195166293103,53.50,,8.1
WEL_9780786969500,59.00,,8.1
WEL_4050368988515,25.00,,8.1
WEL_4050368988522,25.00,,8.1
WEL_4050368988430,40.00,,8.1
WEL_4050368988454,40.00,,8.1
WEL_4050368900289,36.50,,8.1
WEL_4050368900296,36.50,,8.1
WEL_4050368900272,36.50,,8.1
WEL_4050368988447,40.00,,8.1
WEL_4050368989901,19.50,,8.1
WEL_9783380000044,24.50,,8.1
WEL_9783380000051,24.50,,8.1
WEL_9783380000068,24.50,,8.1
WEL_9783380000082,24.50,,8.1
WEL_9783380000075,24.50,,8.1
WEL_9783380000099,24.50,,8.1
WEL_820650455780,93.50,,8.1
WEL_0820650457463,87.50,,8.1
WEL_5425016922736,43.50,,8.1
WEL_3558380121275,35.50,,8.1
WEL_0850064100051,34.00,,8.1
WEL_9780786969968,73.50,,8.1
WEL_0810017900701,36.50,,8.1
WEL_9780786969944,59.00,,8.1
WEL_3558387000450,19.00,,8.1
WEL_3558387000702,19.00,,8.1
WEL_0810031362462,19.50,,8.1
WEL_0810031362127,18.00,,8.1
WEL_0739805889090,70.50,,8.1
WEL_0739805889106,28.50,,8.1
WEL_0739805889250,104.50,,8.1
WEL_0739805889274,36.50,,8.1
WEL_0739805889267,36.50,,8.1
WEL_0739805889212,59.00,,8.1
WEL_0739805888925,173.00,,8.1
WEL_0739805889182,48.00,,8.1
WEL_0739805888987,93.00,,8.1
WEL_0739805889021,110.50,,8.1
WEL_0719896463294,116.00,,8.1
WEL_9780201379624,107.00,,8.1
WEL_9780786969937,59.00,,8.1
WEL_9780786969951,73.50,,8.1
WEL_0719896463553,54.50,,8.1
WEL_0739805888871,168.00,,8.1
WEL_0739805888901,54.50,,8.1
WEL_0739805888888,54.50,,8.1
WEL_0739805888895,54.50,,8.1
WEL_0739805889113,251.50,,8.1
WEL_0739805888970,87.50,,8.1
WEL_0739805888963,370.50,,8.1
WEL_0739805888727,76.00,,8.1
WEL_0739805888710,157.50,,8.1
WEL_0739805889045,89.00,,8.1
WEL_0739805888994,18.50,,8.1
WEL_0739805889373,48.50,,8.1
WEL_0739805889007,18.50,,8.1
WEL_0739805889199,68.00,,8.1
WEL_0739805889397,24.50,,8.1
WEL_0739805888802,48.50,,8.1
WEL_0739805888789,24.50,,8.1
WEL_0739805889038,74.50,,8.1
WEL_0739805888796,40.00,,8.1
WEL_0739805889014,18.50,,8.1
WEL_0739805889298,68.00,,8.1
WEL_9780786968879,69.50,,8.1
WEL_9780786968596,70.50,,8.1
WEL_9780786968299,82.00,,8.1
WEL_9780786968114,70.50,,8.1
WEL_9780786967766,59.00,,8.1
WEL_9780786967544,66.00,,8.1
WEL_9783963314025,23.50,,8.1
WEL_9780786967681,225.50,,8.1
WEL_9780786969357,82.00,,8.1
WEL_9780786969272,82.00,,8.1
WEL_9780786967810,70.50,,8.1
WEL_9780786967889,67.50,,8.1
WEL_9780786968824,67.50,,8.1
WEL_9780786969555,80.00,,8.1
WEL_8590228072672,20.50,,8.1
WEL_4015566605497,89.00,,8.1
WEL_4015566605503,55.00,,8.1
WEL_0794179663752,58.00,,8.1
WEL_0794179663912,109.50,,8.1
WEL_0739805888635,101.00,,8.1
WEL_7090044377032,56.50,,8.1
WEL_4007396023558,19.00,,8.1
WEL_4007396024548,33.00,,8.1
WEL_8590228101051,23.00,,8.1
WEL_8590228050298,24.00,,8.1
WEL_4260370822435,66.00,,8.1
WEL_4015566604773,76.50,,8.1
WEL_3701551700735,74.50,,8.1
WEL_0824968203651,42.50,,8.1
WEL_0787907887117,166.00,,8.1
WEL_8590228086495,77.50,,8.1
WEL_4255682700564,66.50,,8.1
WEL_7640139533722,32.50,,8.1
WEL_3770000904949,30.50,,8.1
WEL_0739805888772,74.50,,8.1
WEL_7640142763406,23.50,,8.1
WEL_4011898092417,22.50,,8.1
WEL_4260664071167,26.00,,8.1
WEL_3558380093428,33.00,,8.1
WEL_4002051683955,43.50,,8.1
WEL_0824968090312,91.00,,8.1
WEL_4015566605145,20.50,,8.1
WEL_4260664071006,73.50,,8.1
WEL_7640142763123,35.50,,8.1
WEL_0824968091043,43.00,,8.1
WEL_0841333131388,26.00,,8.1
WEL_0841333131371,26.00,,8.1
WEL_5740022300836,19.50,,8.1
WEL_5740022300867,19.50,,8.1
WEL_5740022300904,25.00,,8.1
WEL_8721017608462,39.00,,8.1
WEL_8721017608479,20.00,,8.1
WEL_7610355201422,35.50,,8.1
WEL_0887961964639,23.00,,8.1
WEL_8710126000540,18.00,,8.1
WEL_0719896463348,16.00,,8.1
WEL_7640142763260,50.50,,8.1
WEL_4005556274918,66.00,,8.1
WEL_4011898090710,22.50,,8.1
WEL_4011898091113,22.50,,8.1
WEL_4011898090413,22.50,,8.1
WEL_4011898099829,22.50,,8.1
WEL_4011898090116,22.50,,8.1
WEL_4011898091014,22.50,,8.1
WEL_4011898091212,22.50,,8.1
WEL_4011898091625,22.50,,8.1
WEL_4011898099911,19.00,,8.1
WEL_4011898090215,22.50,,8.1
WEL_4260071883063,69.50,,8.1
WEL_9783969280942,55.50,,8.1
WEL_4260184330782,37.00,,8.1
WEL_4002051682804,55.00,,8.1
WEL_0850024976481,13.50,,8.1
WEL_0850024976467,13.50,,8.1
WEL_0850024976665,13.50,,8.1
WEL_0850024976658,13.50,,8.1
WEL_0850024976634,18.50,,8.1
WEL_0850024976627,13.50,,8.1
WEL_0850024976610,13.50,,8.1
WEL_0850024976603,18.50,,8.1
WEL_0850024976597,18.50,,8.1
WEL_0850024976580,18.50,,8.1
WEL_0850024976573,13.50,,8.1
WEL_0850024976566,18.50,,8.1
WEL_0850024976559,13.50,,8.1
WEL_0850024976542,13.50,,8.1
WEL_0850024976535,13.50,,8.1
WEL_0850024976474,29.00,,8.1
WEL_0850024976450,29.00,,8.1
WEL_0850024976146,29.00,,8.1
WEL_9781957159904,43.50,,8.1
WEL_0810083045559,24.50,,8.1
WEL_0810083041957,32.00,,8.1
WEL_0810083047195,23.50,,8.1
WEL_0889696013149,24.50,,8.1
WEL_4050368983909,9.50,,8.1
WEL_9783987322501,70.50,,8.1
WEL_4050368982438,9.50,,8.1
WEL_4050368982865,9.50,,8.1
WEL_9783987325540,67.00,,8.1
WEL_9783987322532,70.50,,8.1
WEL_9783987322495,70.50,,8.1
WEL_9783987322556,70.50,,8.1
WEL_9783957892997,25.00,,8.1
WEL_9781638610267,56.00,,8.1
WEL_9781638611580,56.00,,8.1
WEL_9781638611929,56.00,,8.1
WEL_9781638612339,56.00,,8.1
WEL_9781638611387,56.50,,8.1
WEL_9781947335066,50.00,,8.1
WEL_9781947335103,48.00,,8.1
WEL_9781638610694,56.00,,8.1
WEL_9781638611264,70.50,,8.1
WEL_4260664071389,43.50,,8.1
WEL_8594156311308,41.00,,8.1
WEL_8594156311346,36.50,,8.1
WEL_4260664071419,39.50,,8.1
WEL_0850024976672,13.50,,8.1
WEL_3558380133698,28.00,,8.1
WEL_3558380134589,28.00,,8.1
WEL_3558387000245,24.50,,8.1
WEL_0824968072318,74.00,,8.1
WEL_4015566000964,115.00,,8.1
WEL_4015566100220,45.50,,8.1
WEL_4015566033108,93.50,,8.1
WEL_4012426880254,22.00,,8.1
WEL_7331672430226,29.50,,8.1
WEL_4012426600104,7.00,,8.1
WEL_0741049185388,142.00,,8.1
WEL_3131384192887,25.50,,8.1
WEL_2000000000084,33.00,,8.1
WEL_0889696019868,70.50,,8.1
WEL_0618149325269,20.50,,8.1
WEL_4002051685454,32.00,,8.1
WEL_8436627170055,20.50,,8.1
WEL_0029877031436,17.00,,8.1
WEL_5600849320854,28.00,,8.1
WEL_3558380110040,48.00,,8.1
WEL_0850008736575,23.00,,8.1
WEL_0817054010080,71.50,,8.1
WEL_841333134440,58.00,,8.1
WEL_3558380077206,14.50,,8.1
WEL_3558380077183,14.50,,8.1
WEL_3760267990625,74.00,,8.1
WEL_0618149325498,12.00,,8.1
WEL_0618149325115,11.50,,8.1
WEL_3760372234843,44.50,,8.1
WEL_0841333133641,39.00,,8.1
WEL_0841333133634,122.00,,8.1
WEL_0841333137489,122.00,,8.1
WEL_0841333137526,39.00,,8.1
WEL_8720077197527,35.50,,8.1
WEL_4002051686444,28.00,,8.1
WEL_3558380136439,59.00,,8.1
WEL_7640142763772,22.50,,8.1
WEL_6425453002564,7.50,,8.1
WEL_6425453002571,7.50,,8.1
WEL_4250231744761,19.50,,8.1
WEL_7640142764038,28.00,,8.1
WEL_7640142764014,16.00,,8.1
WEL_7640142764007,16.00,,8.1
WEL_7640142763956,10.50,,8.1
WEL_4005556250868,20.50,,8.1
WEL_4005556250844,20.50,,8.1
WEL_4005555100164,28.00,,8.1
WEL_4005556250790,36.50,,8.1
WEL_3558387000511,19.00,,8.1
WEL_4005556249428,14.00,,8.1
WEL_3558380136484,41.00,,8.1
WEL_4005556250325,21.50,,8.1
WEL_0198168611036,33.00,,8.1
WEL_4005555017721,9.00,,8.1
WEL_4005555017769,9.00,,8.1
WEL_4005555017776,9.00,,8.1
WEL_4005555017752,9.00,,8.1
WEL_4005555017738,9.00,,8.1
WEL_4005555017745,9.00,,8.1
WEL_0700304160478,18.50,,8.1
WEL_8594156311254,25.00,,8.1
WEL_8594156311261,27.00,,8.1
WEL_4262412340402,30.50,,8.1
WEL_9781987916386,59.00,,8.1
WEL_0732388024643,41.50,,8.1
WEL_0732388026340,17.00,,8.1
WEL_4260250078761,32.00,,8.1
WEL_9781958596111,81.00,,8.1
WEL_9789189765610,58.00,,8.1
WEL_5350705999716,31.50,,8.1
WEL_8600102607156,241.00,,8.1
WEL_3558387000771,13.00,,8.1
WEL_9781787890343,103.00,,8.1
WEL_9781787890244,52.50,,8.1
WEL_9781787890336,93.00,,8.1
WEL_9781787890312,59.00,,8.1
WEL_0704674413332,14.00,,8.1
WEL_0810558018835,54.00,,8.1
WEL_9781736877500,32.00,,8.1
WEL_0704674125518,49.00,,8.1
WEL_0704674020080,26.00,,8.1
WEL_0080162895553,10.00,,8.1
WEL_0700304160416,14.00,,8.1
WEL_0892884000982,28.50,,8.1
WEL_3558380137412,36.50,,8.1
WEL_4015566021716,181.00,,8.1
WEL_3558380083832,35.00,,8.1
WEL_5905289601496,105.50,,8.1
WEL_3770011991365,49.00,,8.1
WEL_810113711645,31.50,,8.1
WEL_4015566018518,26.00,,8.1
WEL_4015566018730,26.00,,8.1
WEL_4015566018525,26.00,,8.1
WEL_4015566018709,26.00,,8.1
WEL_4015566018501,26.00,,8.1
WEL_4010168296296,41.00,,8.1
WEL_4007396022001,39.00,,8.1
WEL_9783969281109,38.00,,8.1
WEL_4250231744457,19.50,,8.1
WEL_0820650458651,25.00,,8.1
WEL_9783969281611,42.00,,8.1
WEL_0820650602986,17.00,,8.1
WEL_0820650555930,17.00,,8.1
WEL_4002051692834,38.50,,8.1
WEL_4260664070092,38.50,,8.1
WEL_7640165021453,18.00,,8.1
WEL_2000000000282,38.00,,8.1
WEL_2000000000442,70.00,,8.1
WEL_2000000000244,51.50,,8.1
WEL_2000000000558,13.50,,8.1
WEL_2000000000459,52.00,,8.1
WEL_2000000000152,38.50,,8.1
WEL_2000000000336,45.00,,8.1
WEL_2000000000329,34.00,,8.1
WEL_2000000000176,53.50,,8.1
WEL_2000000000183,28.50,,8.1
WEL_2000000000572,51.00,,8.1
WEL_2000000000428,59.00,,8.1
WEL_2000000000664,34.00,,8.1
WEL_2000000000220,49.50,,8.1
WEL_2000000000657,11.00,,8.1
WEL_2000000000671,91.00,,8.1
WEL_2000000000633,11.00,,8.1
WEL_2000000000480,88.50,,8.1
WEL_2000000000510,59.00,,8.1
WEL_2000000000497,79.50,,8.1
WEL_2000000000503,67.00,,8.1
WEL_4002051692872,23.00,,8.1
WEL_0810113711379,39.50,,8.1
WEL_0810113711454,39.50,,8.1
WEL_0810113711737,39.50,,8.1
WEL_810113711393,39.50,,8.1
WEL_0810113711515,39.50,,8.1
WEL_0810113710846,40.00,,8.1
WEL_4015566606128,20.50,,8.1
WEL_0194735093069,48.00,,8.1
WEL_4007396009606,16.50,,8.1
WEL_4012426882418,16.00,,8.1
WEL_4005556213252,42.50,,8.1
WEL_3070900051195,13.00,,8.1
WEL_3070900051454,12.00,,8.1
WEL_4005556206391,10.50,,8.1
WEL_3558380052036,36.50,,8.1
WEL_0810171412720,41.00,,8.1
WEL_0850030414205,52.50,,8.1
WEL_5060616471422,15.50,,8.1
WEL_5060616471415,15.50,,8.1
WEL_5060616471408,15.50,,8.1
WEL_0080162887800,13.50,,8.1
WEL_0810100190538,67.00,,8.1
WEL_0732388601141,18.50,,8.1
WEL_0732388601042,18.50,,8.1
WEL_0793888539402,24.00,,8.1
WEL_7090057170071,66.50,,8.1
WEL_0732388026043,17.00,,8.1
WEL_0732388026142,17.00,,8.1
WEL_0732388025145,22.50,,8.1
WEL_5904689273678,28.50,,8.1
WEL_0732388025244,7.50,,8.1
WEL_0732388024742,22.50,,8.1
WEL_5060756410831,25.00,,8.1
WEL_9781940410852,36.50,,8.1
WEL_9781940410845,25.00,,8.1
WEL_9781940410869,25.00,,8.1
WEL_4251715417874,25.00,,8.1
WEL_4251715412091,25.00,,8.1
WEL_4251715412084,25.00,,8.1
WEL_4251715412060,25.00,,8.1
WEL_4251715412077,25.00,,8.1
WEL_4251715412107,25.00,,8.1
WEL_4251715412114,25.00,,8.1
WEL_4251715412381,25.00,,8.1
WEL_4251715416372,25.00,,8.1
WEL_4251715412978,25.00,,8.1
WEL_0787416368763,20.50,,8.1
WEL_0820650455964,10.50,,8.1
WEL_0719896463256,229.50,,8.1
WEL_0841333136352,57.00,,8.1
WEL_4015566606104,85.00,,8.1
WEL_0841333135232,66.50,,8.1
WEL_0841333129224,59.00,,8.1
WEL_0841333134907,41.00,,8.1
WEL_0841333134662,73.50,,8.1
WEL_0841333129217,73.50,,8.1
WEL_4260402311913,41.00,,8.1
WEL_4260630776348,47.50,,8.1
WEL_4260630776324,47.50,,8.1
WEL_4260630776355,47.50,,8.1
WEL_0889696020253,85.00,,8.1
WEL_4015566606180,23.00,,8.1
WEL_0889696020246,71.50,,8.1
WEL_4015566606197,23.00,,8.1
WEL_4251715407455,11.50,,8.1
WEL_8721017607526,18.00,,8.1
WEL_5904689272060,218.50,,8.1
WEL_4260705310095,160.00,,8.1
WEL_4015566606142,32.50,,8.1
WEL_5904689272763,111.00,,8.1
WEL_0196214107618,9.00,,8.1
WEL_4015566606203,51.00,,8.1
WEL_0820650459481,10.50,,8.1
WEL_0196214132672,21.50,,8.1
WEL_0196214130937,42.00,,8.1
WEL_0196214130876,42.00,,8.1
WEL_0196214126107,12.50,,8.1
WEL_0196214107984,11.00,,8.1
WEL_0820650559150,11.50,,8.1
WEL_0196214134607,21.50,,8.1
WEL_0196214134591,21.50,,8.1
WEL_0196214134584,21.50,,8.1
WEL_0196214105560,31.00,,8.1
WEL_0196214124820,116.00,,8.1
WEL_0196214107809,9.00,,8.1
WEL_0817054012916,116.00,,8.1
WEL_3558380130796,23.00,,8.1
WEL_4002051687397,10.00,,8.1
WEL_5011921251810,41.00,,8.1
WEL_4260370822237,211.00,,8.1
WEL_3558380123934,28.00,,8.1
WEL_194735320943,36.50,,8.1
WEL_4005556251612,51.50,,8.1
WEL_0810011726703,123.50,,8.1
WEL_0810011728738,26.00,,8.1
WEL_9781837792542,29.50,,8.1
WEL_5011921253289,194.50,,8.1
WEL_4005556251537,25.00,,8.1
WEL_4005556249435,51.00,,8.1
WEL_4005556250905,51.00,,8.1
WEL_4005556249664,43.50,,8.1
WEL_0618149325719,21.50,,8.1
WEL_0618149324088,20.50,,8.1
WEL_0618149325702,20.50,,8.1
WEL_9789190079010,51.50,,8.1
WEL_9789190079034,41.50,,8.1
WEL_0036336173538,14.50,,8.1
WEL_4002051685300,10.00,,8.1
WEL_7331672430158,18.50,,8.1
WEL_2000000000398,28.50,,8.1
WEL_2000000000640,73.00,,8.1
WEL_2000000000466,14.00,,8.1
WEL_2000000000527,15.00,,8.1
WEL_2000000000213,21.50,,8.1
WEL_2000000000565,8.00,,8.1
WEL_2000000000169,21.50,,8.1
WEL_2000000000619,32.50,,8.1
WEL_2000000000602,42.00,,8.1
WEL_2000000000435,59.00,,8.1
WEL_2000000000411,92.00,,8.1
WEL_2000000000237,48.50,,8.1
WEL_2000000000381,67.00,,8.1
WEL_2000000000206,66.00,,8.1
WEL_2000000000695,57.50,,8.1
WEL_2000000000534,49.50,,8.1
WEL_2000000000190,48.00,,8.1
WEL_2000000000268,23.00,,8.1
WEL_2000000000404,77.00,,8.1
WEL_2000000000305,30.50,,8.1
WEL_2000000000473,52.00,,8.1
WEL_2000000000688,92.00,,8.1
WEL_2000000000312,40.00,,8.1
WEL_2000000000541,34.00,,8.1
WEL_2000000000251,30.50,,8.1
WEL_2000000000275,38.50,,8.1
WEL_2000000000350,51.00,,8.1
WEL_2000000000589,51.00,,8.1
WEL_2000000000299,35.50,,8.1
WEL_2000000000374,59.00,,8.1
WEL_2000000000596,31.50,,8.1
WEL_2000000000343,19.00,,8.1
WEL_2000000000367,59.00,,8.1
WEL_0196214117723,59.00,,8.1
WEL_4002051687243,19.50,,8.1
WEL_5901397105987,215.00,,8.1
WEL_5901397106038,51.00,,8.1
WEL_5901397105994,116.00,,8.1
WEL_5901397106045,51.00,,8.1
WEL_5901397106076,51.00,,8.1
WEL_5901397106052,34.00,,8.1
WEL_5901397106106,29.00,,8.1
WEL_5901397106083,51.00,,8.1
WEL_5901397106090,51.00,,8.1
WEL_5901397106120,40.00,,8.1
WEL_5901397106113,51.00,,8.1
WEL_5901397106182,51.00,,8.1
WEL_5901397106137,40.00,,8.1
WEL_5901397106168,51.00,,8.1
WEL_5901397106151,34.00,,8.1
WEL_5901397106175,51.00,,8.1
WEL_5901397106144,40.00,,8.1
WEL_4002051687465,56.00,,8.1
WEL_196214134973,59.00,,8.1
WEL_3664824002571,31.00,,8.1
WEL_0618149325252,70.50,,8.1
WEL_857789002851,41.50,,8.1
WEL_0857476008333,31.00,,8.1
WEL_9781568825038,43.50,,8.1
WEL_9781568825021,59.00,,8.1
WEL_5904087090471,77.50,,8.1
WEL_4010168293813,8.00,,8.1
WEL_4010168293806,8.00,,8.1
WEL_4010168293783,8.00,,8.1
WEL_5011921249954,19.50,,8.1
WEL_5011921233748,14.00,,8.1
WEL_0824968091340,49.50,,8.1
WEL_0824968103517,27.00,,8.1
WEL_5011921232680,49.50,,8.1
WEL_4050368900180,36.50,,8.1
WEL_4050368988881,144.50,,8.1
WEL_4050368988652,65.00,,8.1
WEL_4050368988553,36.50,,8.1
WEL_4050368988669,65.00,,8.1
WEL_4050368988560,36.50,,8.1
WEL_0824968100516,26.50,,8.1
WEL_0841333133146,26.50,,8.1
WEL_0841333137182,26.50,,8.1
WEL_0841333133153,26.50,,8.1
WEL_0841333133160,26.50,,8.1
WEL_0841333136956,26.50,,8.1
WEL_0841333137151,26.50,,8.1
WEL_0841333137038,26.50,,8.1
WEL_0841333137328,26.50,,8.1
WEL_0841333133177,26.50,,8.1
WEL_0841333133184,26.50,,8.1
WEL_0841333133757,33.00,,8.1
WEL_4010168294674,17.00,,8.1
WEL_9781633441279,32.00,,8.1
WEL_8594156311315,27.00,,8.1
WEL_8594156311360,45.50,,8.1
WEL_4001504406394,31.00,,8.1
WEL_2000000001029,7.00,,8.1
WEL_4010168296357,24.50,,8.1
WEL_3701551705136,36.00,,8.1
WEL_0810011725560,128.00,,8.1
WEL_0764451912038,79.50,,8.1
WEL_850060734083,93.50,,8.1
WEL_3701551705150,29.50,,8.1
WEL_3701551705167,7.50,,8.1
WEL_3701551705129,72.50,,8.1
WEL_3701551705143,36.00,,8.1
WEL_3701551705174,20.00,,8.1
WEL_0810011720480,20.00,,8.1
WEL_3800502431398,24.50,,8.1
WEL_3800502431305,56.00,,8.1
WEL_3800502431381,32.50,,8.1
WEL_3800502431367,32.50,,8.1
WEL_3800502431374,56.00,,8.1
WEL_5060756410633,59.00,,8.1
WEL_196214136397,70.50,,8.1
WEL_0196214136687,28.50,,8.1
WEL_0196214137158,229.50,,8.1
WEL_3070900085305,15.50,,8.1
WEL_0196214150478,59.00,,8.1
WEL_196214152038,82.00,,8.1
WEL_0196214134928,12.50,,8.1
WEL_0196214136885,53.50,,8.1
WEL_0850076208035,34.00,,8.1
WEL_8056324762584,23.00,,8.1
WEL_0850079602014,28.50,,8.1
WEL_0850079602021,36.00,,8.1
WEL_196214135017,70.50,,8.1
WEL_196214154117,104.50,,8.1
WEL_196214139978,76.50,,8.1
WEL_196214139961,77.50,,8.1
WEL_5740022300362,100.00,,8.1
WEL_4015682050911,10.00,,8.1
WEL_7640142764021,33.00,,8.1
WEL_0787416368794,35.50,,8.1
WEL_0850030414212,93.50,,8.1
WEL_4005556228874,41.00,,8.1
WEL_4015566018785,46.50,,8.1
WEL_5740022300386,99.50,,8.1
WEL_5740022300508,31.00,,8.1
WEL_5740022300201,31.00,,8.1
WEL_5740022300447,24.00,,8.1
WEL_5740022300188,17.00,,8.1
WEL_5740022300348,36.50,,8.1
WEL_4250231744228,9.00,,8.1
WEL_4250231744211,9.00,,8.1
WEL_4250231744204,9.00,,8.1
WEL_4250231744198,9.00,,8.1
WEL_4250231744181,9.00,,8.1
WEL_4250231744174,9.00,,8.1
WEL_4250231744143,29.00,,8.1
WEL_9783969281673,55.50,,8.1
WEL_9783969281666,95.50,,8.1
WEL_4250231744471,22.50,,8.1
WEL_4251715407493,14.00,,8.1
WEL_4251715407530,14.00,,8.1
WEL_4251715407479,14.00,,8.1
WEL_3558387001389,25.00,,8.1
WEL_0841333134785,176.00,,8.1
WEL_0841333134792,176.00,,8.1
WEL_0841333134754,71.50,,8.1
WEL_0841333135027,44.00,,8.1
WEL_0841333133443,85.50,,8.1
WEL_0841333134884,44.00,,8.1
WEL_0841333134730,57.50,,8.1
WEL_0841333129248,70.50,,8.1
WEL_0841333134990,51.00,,8.1
WEL_0841333129163,44.00,,8.1
WEL_4251715422519,32.00,,8.1
WEL_0841333134624,59.00,,8.1
WEL_4251715422533,32.00,,8.1
WEL_4251715422526,32.00,,8.1
WEL_4251715422564,11.50,,8.1
WEL_4251715422557,11.50,,8.1
WEL_4251715422595,30.00,,8.1
WEL_4251715422540,11.50,,8.1
WEL_4251715422601,30.00,,8.1
WEL_4251715422588,30.00,,8.1
WEL_4251715422571,30.00,,8.1
WEL_4251715422441,12.00,,8.1
WEL_4251715422434,12.00,,8.1
WEL_4251715422427,12.00,,8.1
WEL_4251715422410,12.00,,8.1
WEL_4251715422403,12.00,,8.1
WEL_4251715422397,12.00,,8.1
WEL_4002051682286,48.00,,8.1
WEL_0196214136700,25.00,,8.1
WEL_0196214135031,70.50,,8.1
WEL_196214141032,10.50,,8.1
WEL_0196214141056,10.50,,8.1
WEL_196214141070,10.50,,8.1
WEL_196214131675,59.00,,8.1
WEL_0196214141094,10.50,,8.1
WEL_0196214135024,70.50,,8.1
WEL_196214131637,59.00,,8.1
WEL_8721017607496,36.50,,8.1
WEL_4250231744747,35.50,,8.1
WEL_4013754260107,17.00,,8.1
WEL_7640153073686,34.50,,8.1
WEL_0841333134808,79.50,,8.1
WEL_4015566606210,57.00,,8.1
WEL_4260630775815,66.50,,8.1
WEL_4260630775846,157.00,,8.1
WEL_4260630775822,66.50,,8.1
WEL_4260630775839,157.00,,8.1
WEL_4260630775921,35.00,,8.1
WEL_4260630775914,35.00,,8.1
WEL_4260630775891,35.00,,8.1
WEL_4260630775907,35.00,,8.1
WEL_4260630775877,35.00,,8.1
WEL_4260630775884,35.00,,8.1
WEL_5905965251175,31.00,,8.1
WEL_4260630775952,21.50,,8.1
WEL_4260630775969,21.50,,8.1
WEL_4260630775938,21.50,,8.1
WEL_4260630775945,21.50,,8.1
WEL_5905965251168,47.50,,8.1
WEL_669185070132,25.00,,8.1
WEL_669185070071,36.00,,8.1
WEL_658580400446,115.00,,8.1
WEL_850003498591,31.00,,8.1
WEL_194735330966,28.50,,8.1
WEL_810017900763,37.00,,8.1
WEL_5905965252561,36.00,,8.1
WEL_5905965252721,59.00,,8.1
WEL_810113711157,77.50,,8.1
WEL_9781940410449,53.50,,8.1
WEL_745604829700,78.00,,8.1
WEL_722777024828,66.00,,8.1
WEL_9781736877517,95.00,,8.1
WEL_5011921138869,62.50,,8.1
WEL_5011921203697,62.50,,8.1
WEL_5011921200504,62.50,,8.1
WEL_7331672430028,27.00,,8.1
WEL_7331672430349,18.50,,8.1
WEL_5011921181391,42.00,,8.1
WEL_5011921203796,56.00,,8.1
WEL_3558387003383,23.00,,8.1
WEL_4255682705514,85.50,,8.1
WEL_9781640787681,34.00,,8.1
WEL_4005556208852,20.50,,8.1
WEL_4251715423943,18.50,,8.1
WEL_4255682705071,48.00,,8.1
WEL_4251715421291,25.00,,8.1
WEL_4251715421338,25.00,,8.1
WEL_4251715421307,25.00,,8.1
WEL_4251715421284,25.00,,8.1
WEL_4251715421321,25.00,,8.1
WEL_4251715421352,99.00,,8.1
WEL_4251715421246,11.00,,8.1
WEL_4251715421253,11.00,,8.1
WEL_4251715421345,33.00,,8.1
WEL_4251715423929,28.00,,8.1
WEL_4251715423912,28.00,,8.1
WEL_4251715423905,30.50,,8.1
WEL_4251715421277,18.00,,8.1
WEL_4251715421260,38.50,,8.1
WEL_810113711409,59.00,,8.1
WEL_810155274542,21.50,,8.1
WEL_810155274511,21.50,,8.1
WEL_810155274528,21.50,,8.1
WEL_810155274535,21.50,,8.1
WEL_889696016959,57.00,,8.1
WEL_5425016929551,30.50,,8.1
WEL_850079602045,131.00,,8.1
WEL_810113711423,28.50,,8.1
WEL_814743013582,23.00,,8.1
WEL_5060282512153,23.00,,8.1
WEL_9781640787858,56.00,,8.1
WEL_4005556766482,21.50,,8.1
WEL_850079602038,36.50,,8.1
WEL_787790612995,41.50,,8.1
WEL_4250231742835,76.00,,8.1
WEL_4250231742781,76.00,,8.1
WEL_4250231742842,76.00,,8.1
WEL_4250231742750,76.00,,8.1
WEL_4250231742743,56.00,,8.1
WEL_4250231742712,155.50,,8.1
WEL_4250231742774,76.00,,8.1
WEL_4250231742729,155.50,,8.1
WEL_4250231742767,76.00,,8.1
WEL_4250231742736,56.00,,8.1
WEL_4250231742705,128.50,,8.1
WEL_4250231742699,128.50,,8.1
WEL_4250231742798,59.00,,8.1
WEL_9783969281802,168.50,,8.1
WEL_9783969281642,69.00,,8.1
WEL_9781802810738,58.00,,8.1
WEL_9781802813616,52.00,,8.1
WEL_5060523348329,27.50,,8.1
WEL_817054012718,35.00,,8.1
WEL_4280000153968,19.50,,8.1
WEL_3800500972022,20.50,,8.1
WEL_3800501487679,20.50,,8.1
WEL_3800500972213,20.50,,8.1
WEL_5706569100131,16.00,,8.1
WEL_5011921251797,62.50,,8.1
WEL_5011921251414,139.00,,8.1
WEL_5011921252749,56.00,,8.1
WEL_5011921252763,82.00,,8.1
WEL_5011921252305,42.00,,8.1
WEL_5011921251384,139.00,,8.1
WEL_5011921257959,31.00,,8.1
WEL_5011921252343,70.50,,8.1
WEL_9781804577516,70.50,,8.1
WEL_9781804577554,70.50,,8.1
WEL_5011921149063,139.00,,8.1
WEL_810017900770,35.00,,8.1
WEL_5740022300843,150.00,,8.1
WEL_5740022301093,82.00,,8.1
WEL_5740022301116,150.00,,8.1
WEL_5740022300966,25.00,,8.1
WEL_5740022301000,10.50,,8.1
WEL_5740022300980,19.50,,8.1
WEL_5011921142316,59.00,,8.1
WEL_5999567861719,72.00,,8.1
